"GoId","Aspect"
"GO:2000572","P"
"GO:0001532","F"
"GO:0015817","P"
"GO:0005290","F"
"GO:1990134","P"
"GO:0043185","F"
"GO:0044194","C"
"GO:0030206","P"
"GO:0003182","P"
"GO:0003241","P"
"GO:0003270","P"
"GO:0060843","P"
"GO:0060979","P"
"GO:0007352","P"
"GO:0018350","P"
"GO:0044258","P"
"GO:1905303","P"
"GO:1905450","P"
"GO:0044666","C"
"GO:0051864","F"
"GO:0070544","P"
"GO:0038164","F"
"GO:1905221","P"
"GO:1990959","P"
"GO:1990960","P"
"GO:0070776","C"
"GO:0042667","P"
"GO:0042668","P"
"GO:0045609","P"
"GO:0036466","P"
"GO:0051433","F"
"GO:1900063","P"
"GO:0003167","P"
"GO:0060596","P"
"GO:0060931","P"
"GO:0008121","F"
"GO:0010729","P"
"GO:0034684","C"
"GO:0052066","P"
"GO:0046203","P"
"GO:0046208","P"
"GO:0046592","F"
"GO:0052899","F"
"GO:0052901","F"
"GO:0052902","F"
"GO:0052903","F"
"GO:0052904","F"
"GO:1901307","P"
"GO:0052894","F"
"GO:0052895","F"
"GO:0000386","F"
"GO:0030620","F"
"GO:0030619","F"
"GO:0015453","F"
"GO:0045153","F"
"GO:0017070","F"
"GO:0030623","F"
"GO:0043273","F"
"GO:0036505","F"
"GO:0002518","P"
"GO:0031724","F"
"GO:0031735","F"
"GO:2000545","P"
"GO:0048627","P"
"GO:1903553","P"
"GO:2001264","P"
"GO:2001065","F"
"GO:0007624","P"
"GO:0061851","C"
"GO:1901731","P"
"GO:1904328","P"
"GO:0035331","P"
"GO:0098749","P"
"GO:1901165","P"
"GO:0032034","F"
"GO:0051683","P"
"GO:0016250","F"
"GO:0015019","F"
"GO:0035102","C"
"GO:0043017","P"
"GO:0032807","C"
"GO:0051102","P"
"GO:0008626","P"
"GO:0035694","P"
"GO:1902109","P"
"GO:0002083","F"
"GO:0006744","P"
"GO:0047293","F"
"GO:0106029","F"
"GO:1990481","P"
"GO:0006948","P"
"GO:0035397","P"
"GO:0042011","F"
"GO:0042012","F"
"GO:0071307","P"
"GO:0034045","C"
"GO:0071797","C"
"GO:0097519","C"
"GO:0001543","P"
"GO:0090216","P"
"GO:0050291","F"
"GO:0072721","P"
"GO:0052794","F"
"GO:0052795","F"
"GO:0052796","F"
"GO:0048280","P"
"GO:0032348","P"
"GO:0051042","P"
"GO:0060804","P"
"GO:2000065","P"
"GO:0008269","F"
"GO:0016499","F"
"GO:0045031","F"
"GO:0031771","F"
"GO:0031772","F"
"GO:0035281","P"
"GO:0042565","C"
"GO:1900370","P"
"GO:0016973","P"
"GO:0060672","P"
"GO:0090301","P"
"GO:2000314","P"
"GO:0090537","C"
"GO:0007057","P"
"GO:0072687","C"
"GO:1900195","P"
"GO:0031441","P"
"GO:0048571","P"
"GO:0051141","P"
"GO:2000640","P"
"GO:0001544","P"
"GO:0014737","P"
"GO:0034246","F"
"GO:0044393","C"
"GO:0008894","F"
"GO:0045134","F"
"GO:0009258","P"
"GO:0051793","P"
"GO:0070991","F"
"GO:0030354","F"
"GO:0004145","F"
"GO:0097338","P"
"GO:0003136","P"
"GO:0010387","P"
"GO:0021874","P"
"GO:0048337","P"
"GO:0090676","P"
"GO:2000081","P"
"GO:0006048","P"
"GO:0003873","F"
"GO:0044105","F"
"GO:0050038","F"
"GO:0006043","P"
"GO:0006781","P"
"GO:0004342","F"
"GO:0004331","F"
"GO:0017087","C"
"GO:0031777","F"
"GO:0006046","P"
"GO:0006003","P"
"GO:0016155","F"
"GO:0015054","F"
"GO:0031741","F"
"GO:0005895","C"
"GO:1904643","P"
"GO:0004359","F"
"GO:0001951","P"
"GO:0032532","P"
"GO:0098592","C"
"GO:1900041","P"
"GO:1902896","P"
"GO:2000643","P"
"GO:0072227","P"
"GO:0070489","P"
"GO:0051232","P"
"GO:0003986","F"
"GO:0061015","P"
"GO:0090543","C"
"GO:0009386","P"
"GO:0061617","C"
"GO:0003860","F"
"GO:0090611","P"
"GO:0070367","P"
"GO:0051639","P"
"GO:1902358","P"
"GO:0004991","F"
"GO:0008459","F"
"GO:0060734","P"
"GO:0001517","F"
"GO:0005828","C"
"GO:0070939","C"
"GO:1990423","C"
"GO:0036353","P"
"GO:0003689","F"
"GO:0005663","C"
"GO:0000403","F"
"GO:0043541","C"
"GO:0005868","C"
"GO:0033290","C"
"GO:0004963","F"
"GO:0035402","F"
"GO:0035407","P"
"GO:0048160","P"
"GO:0050733","F"
"GO:0072357","C"
"GO:0046600","P"
"GO:0070512","P"
"GO:0007060","P"
"GO:0045950","P"
"GO:2000721","P"
"GO:0038018","P"
"GO:1902504","P"
"GO:0002944","C"
"GO:0000172","C"
"GO:0019776","F"
"GO:0034274","C"
"GO:0000171","F"
"GO:0032597","P"
"GO:0032600","P"
"GO:0032913","P"
"GO:0008274","C"
"GO:2000672","P"
"GO:1903697","P"
"GO:0000711","P"
"GO:0000801","C"
"GO:0000802","C"
"GO:0051878","P"
"GO:0045200","P"
"GO:0030550","F"
"GO:0086030","P"
"GO:1901899","P"
"GO:0071339","C"
"GO:0002133","C"
"GO:0072287","P"
"GO:0031207","C"
"GO:0102158","F"
"GO:0102343","F"
"GO:0102344","F"
"GO:0102345","F"
"GO:0021644","P"
"GO:1990075","C"
"GO:0007023","P"
"GO:0060016","P"
"GO:0046680","P"
"GO:0097125","C"
"GO:2000775","P"
"GO:1901676","P"
"GO:0071258","P"
"GO:1904300","P"
"GO:1904303","P"
"GO:1904317","P"
"GO:0043515","F"
"GO:1903096","P"
"GO:0070859","P"
"GO:0021618","P"
"GO:0002522","P"
"GO:0090668","P"
"GO:0030144","F"
"GO:0004569","F"
"GO:0047192","F"
"GO:0097310","P"
"GO:0045769","P"
"GO:0035101","C"
"GO:0140007","C"
"GO:0003050","P"
"GO:1904117","P"
"GO:0097149","C"
"GO:1903860","P"
"GO:1904800","P"
"GO:2000173","P"
"GO:1901837","P"
"GO:1903033","P"
"GO:1905721","C"
"GO:0018812","F"
"GO:0033316","P"
"GO:0003726","F"
"GO:1904825","P"
"GO:0000309","F"
"GO:1990726","C"
"GO:0004418","F"
"GO:0018160","P"
"GO:0004853","F"
"GO:1904120","P"
"GO:0030124","C"
"GO:0004563","F"
"GO:0034648","F"
"GO:1901726","P"
"GO:0102485","F"
"GO:0102486","F"
"GO:0102487","F"
"GO:0102488","F"
"GO:0102489","F"
"GO:0102490","F"
"GO:0102491","F"
"GO:0006083","P"
"GO:0043333","F"
"GO:0043430","F"
"GO:0062078","F"
"GO:0031499","C"
"GO:1901492","P"
"GO:0051877","P"
"GO:0099053","C"
"GO:0051977","P"
"GO:0051978","F"
"GO:0140348","F"
"GO:0034597","F"
"GO:0031493","F"
"GO:0035175","F"
"GO:0072354","F"
"GO:0072355","P"
"GO:0090166","P"
"GO:0019166","F"
"GO:0008670","F"
"GO:0004809","F"
"GO:0036509","P"
"GO:0036511","P"
"GO:0036512","P"
"GO:1904382","P"
"GO:0016316","F"
"GO:0044545","C"
"GO:0004615","F"
"GO:0070209","C"
"GO:0002940","P"
"GO:0004658","F"
"GO:0032266","F"
"GO:0014835","P"
"GO:0071541","C"
"GO:0050677","P"
"GO:0060436","P"
"GO:0060496","P"
"GO:0060661","P"
"GO:0060879","P"
"GO:0061115","P"
"GO:0071338","P"
"GO:0006566","P"
"GO:0002135","F"
"GO:0017098","F"
"GO:1901389","P"
"GO:1990917","C"
"GO:0046538","F"
"GO:0044053","P"
"GO:0070615","F"
"GO:0106028","P"
"GO:1904782","P"
"GO:0005582","C"
"GO:0048133","P"
"GO:0061144","P"
"GO:1902691","P"
"GO:0032738","P"
"GO:0035665","P"
"GO:0031737","F"
"GO:0045237","F"
"GO:0051041","P"
"GO:0036121","F"
"GO:0019509","P"
"GO:0036494","P"
"GO:0002432","P"
"GO:0003311","P"
"GO:0090104","P"
"GO:0070853","F"
"GO:0035695","P"
"GO:0071247","P"
"GO:1902220","P"
"GO:1904710","P"
"GO:0097162","F"
"GO:2000836","P"
"GO:0072684","P"
"GO:0080164","P"
"GO:0042564","C"
"GO:0002787","P"
"GO:0097209","C"
"GO:1903699","P"
"GO:1903709","P"
"GO:0008465","F"
"GO:0016618","F"
"GO:0030267","F"
"GO:0045127","F"
"GO:0008891","F"
"GO:0046296","P"
"GO:0009673","F"
"GO:0034150","P"
"GO:0050104","F"
"GO:1900095","P"
"GO:0035355","C"
"GO:0047837","F"
"GO:1990238","F"
"GO:0010309","F"
"GO:0042843","P"
"GO:1905347","C"
"GO:0043035","F"
"GO:0000137","C"
"GO:0030158","F"
"GO:0002735","P"
"GO:0034970","P"
"GO:0035242","F"
"GO:0035642","F"
"GO:0032002","C"
"GO:0034342","P"
"GO:0019919","P"
"GO:0023024","F"
"GO:0097427","C"
"GO:2000576","P"
"GO:1903546","P"
"GO:0071001","C"
"GO:0046534","P"
"GO:0000244","P"
"GO:0002142","C"
"GO:0060171","C"
"GO:1990696","C"
"GO:0000354","P"
"GO:0071006","C"
"GO:0002046","F"
"GO:0006177","P"
"GO:1903126","P"
"GO:0045872","P"
"GO:1902857","P"
"GO:1900186","P"
"GO:2001287","P"
"GO:0051088","P"
"GO:0017071","C"
"GO:0052884","F"
"GO:0052885","F"
"GO:1901827","P"
"GO:0045547","F"
"GO:1904423","C"
"GO:0035611","P"
"GO:0005785","C"
"GO:0034464","C"
"GO:0048560","P"
"GO:0005690","C"
"GO:0030621","F"
"GO:0030622","F"
"GO:0044317","C"
"GO:0008594","P"
"GO:0060296","P"
"GO:1903445","P"
"GO:1905704","P"
"GO:1902511","P"
"GO:0001918","F"
"GO:0018343","P"
"GO:1903621","P"
"GO:0050251","F"
"GO:0014813","P"
"GO:1902685","P"
"GO:0021960","P"
"GO:0034316","P"
"GO:0015186","F"
"GO:0015194","F"
"GO:0015825","P"
"GO:0043320","P"
"GO:0016167","F"
"GO:0070877","C"
"GO:0003828","F"
"GO:0099029","C"
"GO:0015018","F"
"GO:0090251","P"
"GO:0005086","F"
"GO:0005754","C"
"GO:0016255","P"
"GO:0042765","C"
"GO:0003923","F"
"GO:0021942","P"
"GO:0003743","F"
"GO:0004814","F"
"GO:0000938","C"
"GO:1990745","C"
"GO:0004815","F"
"GO:0050560","F"
"GO:0070145","P"
"GO:2000212","P"
"GO:0046404","F"
"GO:0051736","F"
"GO:2000691","P"
"GO:0000718","P"
"GO:0046403","F"
"GO:0098506","P"
"GO:0052658","F"
"GO:0090498","C"
"GO:0016259","P"
"GO:0071034","P"
"GO:0002134","F"
"GO:0099546","P"
"GO:0048790","P"
"GO:0098882","F"
"GO:0006420","P"
"GO:0006798","P"
"GO:0098504","P"
"GO:0071035","P"
"GO:0071038","P"
"GO:0004309","F"
"GO:0097045","P"
"GO:0019089","P"
"GO:0031531","F"
"GO:0010265","P"
"GO:0031466","C"
"GO:0098547","C"
"GO:0000338","P"
"GO:0019784","F"
"GO:0036502","C"
"GO:0000839","C"
"GO:0043224","C"
"GO:0031595","C"
"GO:0002037","P"
"GO:1901315","P"
"GO:0097655","F"
"GO:1990447","F"
"GO:1902897","P"
"GO:0035880","P"
"GO:2001055","P"
"GO:0060741","P"
"GO:0071796","F"
"GO:1904855","F"
"GO:0035752","P"
"GO:1902443","P"
"GO:1902524","P"
"GO:0000448","P"
"GO:0047453","F"
"GO:0052855","F"
"GO:1905053","P"
"GO:0097163","F"
"GO:0003976","F"
"GO:0003920","F"
"GO:1902560","C"
"GO:0070685","C"
"GO:0034462","P"
"GO:0006386","P"
"GO:0000447","P"
"GO:0045585","P"
"GO:0031773","F"
"GO:0000461","P"
"GO:0097059","C"
"GO:0000472","P"
"GO:0015951","P"
"GO:0000349","P"
"GO:0051725","P"
"GO:0060060","P"
"GO:1900139","P"
"GO:0005534","F"
"GO:0035610","P"
"GO:0036186","C"
"GO:0033677","F"
"GO:0071920","C"
"GO:0072669","C"
"GO:0034584","F"
"GO:0140262","F"
"GO:1905538","F"
"GO:0005366","F"
"GO:0004336","F"
"GO:0006683","P"
"GO:0051692","P"
"GO:0102483","F"
"GO:1903017","P"
"GO:0060001","F"
"GO:0006850","P"
"GO:0070782","P"
"GO:0016189","P"
"GO:0007147","P"
"GO:0030718","P"
"GO:0060817","P"
"GO:0034972","P"
"GO:0060903","P"
"GO:0001010","F"
"GO:0045415","P"
"GO:0046985","P"
"GO:0071409","P"
"GO:1904998","P"
"GO:2000342","P"
"GO:0046920","F"
"GO:0031686","F"
"GO:0045032","F"
"GO:0097241","P"
"GO:1900142","P"
"GO:2000533","P"
"GO:0030351","F"
"GO:0034417","F"
"GO:0052826","F"
"GO:0003993","F"
"GO:0060465","P"
"GO:0005726","C"
"GO:1903056","P"
"GO:0031453","P"
"GO:0031990","P"
"GO:0046832","P"
"GO:0004830","F"
"GO:0006436","P"
"GO:0033798","F"
"GO:0045039","P"
"GO:0004333","F"
"GO:0006106","P"
"GO:0044356","P"
"GO:0030576","P"
"GO:0032203","P"
"GO:0034337","P"
"GO:0000215","F"
"GO:2000623","P"
"GO:1904205","P"
"GO:0042731","F"
"GO:0097161","F"
"GO:2001108","P"
"GO:0021524","P"
"GO:0060913","P"
"GO:0016589","C"
"GO:0008321","F"
"GO:0032485","P"
"GO:0034991","C"
"GO:1905188","P"
"GO:0035616","P"
"GO:1901537","P"
"GO:1903527","P"
"GO:0052857","F"
"GO:0052856","F"
"GO:0031011","C"
"GO:0017099","F"
"GO:0042382","C"
"GO:0061055","P"
"GO:1905243","P"
"GO:1990074","P"
"GO:0051598","P"
"GO:0061087","P"
"GO:0002519","P"
"GO:0070241","P"
"GO:2001190","P"
"GO:0005228","F"
"GO:0004067","F"
"GO:0033184","P"
"GO:0035563","P"
"GO:0045407","P"
"GO:0005140","F"
"GO:0035705","P"
"GO:0035715","F"
"GO:0035716","F"
"GO:0043310","P"
"GO:0090265","P"
"GO:2000412","P"
"GO:2000464","P"
"GO:2000549","P"
"GO:0002470","P"
"GO:0006452","P"
"GO:0045901","P"
"GO:0045905","P"
"GO:0005094","F"
"GO:0004829","F"
"GO:0006435","P"
"GO:0004571","F"
"GO:0017196","P"
"GO:0060378","P"
"GO:0016165","F"
"GO:1901751","P"
"GO:1905956","P"
"GO:2001306","P"
"GO:0099089","P"
"GO:0061833","P"
"GO:1901485","P"
"GO:0009751","P"
"GO:0050197","F"
"GO:0070251","F"
"GO:0004325","F"
"GO:0070934","P"
"GO:0070937","C"
"GO:0071204","C"
"GO:1905437","P"
"GO:0015774","P"
"GO:0061751","F"
"GO:0060133","P"
"GO:0005432","F"
"GO:0099580","F"
"GO:1905060","F"
"GO:0018243","P"
"GO:0071584","P"
"GO:0071585","P"
"GO:0004727","F"
"GO:1905775","P"
"GO:0004421","F"
"GO:0097145","C"
"GO:0017090","C"
"GO:2001271","P"
"GO:0010142","P"
"GO:0045728","P"
"GO:0060217","P"
"GO:0060375","P"
"GO:0033193","C"
"GO:1990876","C"
"GO:0002812","P"
"GO:0031080","C"
"GO:0010698","F"
"GO:0062099","P"
"GO:1904691","P"
"GO:2001256","P"
"GO:0004663","F"
"GO:0005968","C"
"GO:0032426","C"
"GO:0033814","F"
"GO:0036042","F"
"GO:0050632","F"
"GO:1901373","P"
